dataset,molecule_chembl_id,std_smiles,pchembl,pchembl_sd,n_meas,endpoints,n_assay,year_min,year_max,pref_name
InhA_enzyme,CHEMBL3393964,O=C(c1ccccc1F)N1CCN(C2c3ccccc3-c3ccccc32)CC1,6.44,,1,IC50,1,2015,2015,
InhA_enzyme,CHEMBL394433,O=C(c1ccccc1F)N1CCN(c2cccc(Cl)c2)CC1,4.86,,1,IC50,1,2007,2007,
InhA_enzyme,CHEMBL3393966,O=C(c1ccncc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,5.01,,1,IC50,1,2015,2015,
InhA_enzyme,CHEMBL3088170,O=C1CC(c2nc3ccccc3n2Cc2ccccc2)CN1C1CCCCC1,6.0,,1,IC50,1,2013,2013,
InhA_enzyme,CHEMBL559811,O=C1N=C(Nc2cc(Cl)cc(Cl)c2)S/C1=C/c1ccco1,4.75,,1,IC50,1,2009,2009,
InhA_enzyme,CHEMBL3393967,O=S(=O)(c1ccccc1)N1CCN(C2c3ccccc3-c3ccccc32)CC1,4.7,,1,IC50,1,2015,2015,
InhA_enzyme,CHEMBL553790,O=[N+]([O-])c1cc(/N=C/c2ccc(Cl)cc2Cl)ccc1Cl,5.33,,1,IC50,1,2009,2009,
InhA_enzyme,CHEMBL4794589,O=[N+]([O-])c1ccc(NC(=S)NCc2ccccc2Br)cc1,4.81,,1,IC50,1,2020,2020,
InhA_enzyme,CHEMBL4800574,O=[N+]([O-])c1ccc(NC(=S)NCc2ccccc2Cl)cc1,4.75,,1,IC50,1,2020,2020,
InhA_enzyme,CHEMBL5633350,O=[N+]([O-])c1ccc(NCc2cn(Cc3ccc(Oc4ccccc4)c(O)c3)nn2)c2nonc12,6.34,,1,IC50,1,2023,2023,
InhA_enzyme,CHEMBL3742313,O=c1[nH]c(CC2CCCCC2)cc(O)c1-c1ccccc1,6.24,0.014142135623730649,2,IC50|Kd,2,2018,2018,
InhA_enzyme,CHEMBL5624958,O=c1[nH]c(CC2CCCCC2)cc(O)c1C1CCN(c2ncccn2)CC1,6.5,,1,IC50,1,2023,2023,
InhA_enzyme,CHEMBL5633213,O=c1cc(OCc2cn(Cc3ccc(Oc4ccccc4)c(O)c3)nn2)c2ccccc2o1,6.74,,1,IC50,1,2023,2023,
InhA_enzyme,CHEMBL5633426,O=c1ccc2ccc(OCc3cn(Cc4ccc(Oc5ccccc5)c(O)c4)nn3)cc2o1,6.79,,1,IC50,1,2023,2023,
InhA_enzyme,CHEMBL5634062,O=c1ccc2ccc(OCc3cnnn3Cc3ccc(Oc4ccccc4)c(O)c3)cc2o1,6.2,,1,IC50,1,2023,2023,
InhA_enzyme,CHEMBL428260,Oc1cc(CC2CCCCC2)ccc1Oc1ccc(Cl)cc1Cl,6.96,,1,IC50,1,2018,2018,
InhA_enzyme,CHEMBL260061,Oc1cc(CCc2ccccc2)ccc1Oc1ccc(Cl)cc1Cl,7.68,,1,IC50,1,2018,2018,
InhA_enzyme,CHEMBL405973,Oc1cc(Cc2ccccc2)ccc1Oc1ccc(Cl)cc1Cl,7.29,,1,IC50,1,2018,2018,
InhA_enzyme,CHEMBL849,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,6.43,0.633610983796745,12,IC50|Ki,11,2002,2021,TRICLOSAN
InhA_enzyme,CHEMBL5291250,Oc1cc2ccc1Oc1ccc(cc1)CCc1ccc(c(O)c1)Oc1ccc(cc1)CC2,5.33,0.0,2,IC50,2,2020,2023,
InhA_enzyme,CHEMBL5633212,[N-]=[N+]=NCc1ccc(Oc2ccccc2)c(O)c1,6.07,,1,IC50,1,2023,2023,
Mtb_whole_cell,CHEMBL3126914,C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(C)c12,4.37,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL1814776,C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c2ncnc(N)c12,6.89,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL594645,C(=C1/OCc2ccccc21)/c1ncnc2c1ncn2Cc1ccccc1,5.37,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL4282819,C/C(=N\O)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,4.37,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4525397,C/C=C(\C)C(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C(=O)C(CO)=C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(=O)C(C)C,4.87,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL4524408,C/C=C(\C)C(=O)O[C@@H]1[C@@H](C)[C@]2(O)[C@@H]3C=C(C)C(=O)[C@@H]3CC(C=O)=C[C@H]2[C@@H]2C(C)(C)[C@]12OC(C)=O,4.71,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL2375780,C/C=C(\C)C(=O)O[C@@H]1[C@@H](C)[C@]2(O)[C@@H]3C=C(C)C(=O)[C@@H]3CC(CO)=C[C@H]2[C@@H]2C(C)(C)[C@]12OC(C)=O,4.69,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL4281761,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,4.96,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4288755,C=C(C)[C@@H]1CC[C@]2(COC(=O)/C=C/c3ccccc3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.17,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4286608,C=C(C)[C@@H]1CC[C@]2(COC(=O)CCC(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,4.4,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL3409431,C=CCC(O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.64,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL3360780,C=CCCCCCCCCC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.89,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL223111,C=CCN(CC=C)NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.26,,1,IC50,1,2007,2007,
Mtb_whole_cell,CHEMBL5268398,C=CCN1NC(C(=O)N2CCSCC2)C2CC(NCc3ccc(Cl)s3)CCC21,7.19,,1,IC50,1,2021,2021,
Mtb_whole_cell,CHEMBL3330955,C=CCNC(=S)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.39,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL5407765,C=CC[C@@]12C[C@H](CC=C(C)C)C(C)(C)[C@@](CC=C)(C(=O)C(C(C)=O)=C1O)C2=O,5.17,,1,IC50,1,2023,2023,
Mtb_whole_cell,CHEMBL3331402,C=CCn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccc(Cl)cc2)nn1,4.67,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3331403,C=CCn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccc(F)cc2)nn1,5.23,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3331404,C=CCn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2cccc(OC)c2)nn1,4.6,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3331407,C=CCn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccccc2)nn1,4.59,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3331405,C=CCn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccccc2C)nn1,4.82,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL3331406,C=CCn1cc(CN(C2=CC(=O)c3ccccc3C2=O)c2ccccc2Cl)nn1,5.2,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL1806504,CC(=O)N(/N=N/c1ccc([N+](=O)[O-])cc1Br)c1ccc([N+](=O)[O-])cc1Br,7.22,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL1807123,CC(=O)N(/N=N/c1ccc([N+](=O)[O-])cc1F)c1ccc([N+](=O)[O-])cc1F,5.55,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL228011,CC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,7.06,,1,IC50,1,2007,2007,
Mtb_whole_cell,CHEMBL4162491,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N1C[C@@H](NC(=N)N)C[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1C[C@@H](NC(=N)N)C[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N1C[C@@H](NC(=N)N)C[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1C[C@@H](NC(=N)N)C[C@H]1C(=O)NCCC(N)=O,5.425,0.3923009049186605,4,IC50,4,2018,2018,
Mtb_whole_cell,CHEMBL4173177,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N1C[C@@H](NC(=N)N)C[C@H]1C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1C[C@@H](NC(=N)N)C[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1C[C@@H](NC(=N)N)C[C@H]1C(=O)NCCC(N)=O,6.09,0.627076550350912,4,IC50,4,2018,2018,
Mtb_whole_cell,CHEMBL4171623,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1C[C@@H](NC(=N)N)C[C@H]1C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCC(N)=O,5.53,0.11176612486199355,4,IC50,4,2018,2018,
Mtb_whole_cell,CHEMBL4161017,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1C[C@@H](NC(=N)N)C[C@H]1C(=O)NCCC(N)=O,5.51,0.4205849101747075,4,IC50,4,2018,2018,
Mtb_whole_cell,CHEMBL4163914,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,4.5600000000000005,0.22627416997969446,2,IC50,2,2018,2018,
Mtb_whole_cell,CHEMBL4176131,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1C[C@@H](C(=O)NCCC(N)=O)N(CCCNC(=N)N)C1,5.720000000000001,0.1123610252712209,4,IC50,4,2018,2018,
Mtb_whole_cell,CHEMBL4168288,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@H]1C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCCC(N)=O)N(CCCNC(=N)N)C1,5.795,0.1982212568486705,4,IC50,4,2018,2018,
Mtb_whole_cell,CHEMBL4172757,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]2C[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]3C[C@@H](C(=O)NCCC(N)=O)N(CCCN)C3)N(CCCN)C2)N(CCCN)C1,5.615,0.20240223977680386,4,IC50,4,2018,2018,
Mtb_whole_cell,CHEMBL4164850,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]2C[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]3C[C@@H](C(=O)NCCC(N)=O)N(CCCNC(=N)N)C3)N(CCCNC(=N)N)C2)N(CCCNC(=N)N)C1,5.425000000000001,0.498163293174705,4,IC50,4,2018,2018,
Mtb_whole_cell,CHEMBL4175069,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]2C[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H]3C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]4C[C@@H](C(=O)NCCC(N)=O)N(CCCNC(=N)N)C4)N(CCCNC(=N)N)C3)N(CCCNC(=N)N)C2)N(CCCNC(=N)N)C1,5.47,0.17691806012954084,4,IC50,4,2018,2018,
Mtb_whole_cell,CHEMBL4164425,CC(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@H]1C[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]2C[C@@H](C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H]3C[C@@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]4C[C@@H](C(=O)NCCN)N(CCCN)C4)N(CCCN)C3)N(CCCN)C2)N(CCCN)C1,5.699999999999999,0.2979932885150269,4,IC50,4,2018,2018,
Mtb_whole_cell,CHEMBL4279264,CC(=O)Nc1ccc(-c2cc(CN3CCOCC3)c(C)n2-c2ccc(F)cc2)cc1,5.48,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL5406831,CC(=O)Nc1ccc(/N=N/c2ccc(OS(=O)(=O)F)cc2)cc1,5.96,,1,IC50,1,2024,2024,
Mtb_whole_cell,CHEMBL5425922,CC(=O)Nc1ccc(COc2ccc(OS(=O)(=O)F)cc2)cc1,5.89,,1,IC50,1,2024,2024,
Mtb_whole_cell,CHEMBL4533781,CC(=O)O[C@H]1C[C@H]2[C@]3(C)CC[C@H]4C(C)(C)CCC[C@]4(C)[C@H]3C[C@@H](O)[C@]2(C)[C@@H]2C1=CC[C@H]2OC(C)=O,5.57,,1,IC50,1,2019,2019,
Mtb_whole_cell,CHEMBL394988,CC(=O)Oc1c(C)cc(Cl)c2c1C(=O)C=CC2=O,7.68,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL239878,CC(=O)Oc1cc(C)c(Cl)c2c1C(=O)C=CC2=O,8.2,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL239663,CC(=O)Oc1cc(C)cc2c1C(=O)C=CC2=O,8.22,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL6174120,CC(=O)Oc1cc(O)c2c(c1)[n+]([O-])c1ccccc1[n+]2[O-],6.035,0.14221462653327874,4,IC50,4,2025,2025,
Mtb_whole_cell,CHEMBL2282512,CC(=O)Oc1cc(OC(C)=O)c2c(OC(C)=O)c(C)c(C)c(Cl)c2c1OC(C)=O,8.11,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL2282516,CC(=O)Oc1cc(OC(C)=O)c2c(OC(C)=O)c(C)c(C)c(F)c2c1OC(C)=O,8.48,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL240312,CC(=O)Oc1cc(OC(C)=O)c2c(OC(C)=O)c(C)cc(Cl)c2c1OC(C)=O,6.83,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL393465,CC(=O)Oc1cc(OC(C)=O)c2c(OC(C)=O)cc(C)c(Cl)c2c1OC(C)=O,7.56,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL241583,CC(=O)Oc1cc(OC(C)=O)c2c(OC(C)=O)cc(C)cc2c1OC(C)=O,7.76,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL2282515,CC(=O)Oc1cc(OC(C)=O)c2c(OC(C)=O)ccc(Cl)c2c1OC(C)=O,7.91,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL2282514,CC(=O)Oc1cc(OC(C)=O)c2c(OC(C)=O)ccc(F)c2c1OC(C)=O,8.1,,1,IC50,1,2012,2012,
Mtb_whole_cell,CHEMBL6165683,CC(=O)Oc1cc(OC(C)=O)c2c(c1)[n+]([O-])c1ccccc1[n+]2[O-],5.3,,1,IC50,1,2025,2025,
Mtb_whole_cell,CHEMBL4291253,CC(=O)Oc1ccc(COP(=O)(CCCC(=O)N(C)O)OCc2ccc(OC(C)=O)cc2)cc1,4.71,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL4293429,CC(=O)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCCNC(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,4.75,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL3752880,CC(=O)c1c(C(F)(F)F)[n+]([O-])c2cc(F)c(N3CCC(N4CCOCC4)CC3)cc2[n+]1[O-],5.4,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3754715,CC(=O)c1c(C(F)(F)F)[n+]([O-])c2cc(F)c(N3CCC(O)CC3)cc2[n+]1[O-],5.27,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3754495,CC(=O)c1c(C(F)(F)F)[n+]([O-])c2cc(F)c(N3CCCCC3)cc2[n+]1[O-],6.0,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3753581,CC(=O)c1c(C(F)(F)F)[n+]([O-])c2cc(N3CCCCC3)c(N3CCCCC3)cc2[n+]1[O-],5.66,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL3793426,CC(=O)c1c(C(F)(F)F)nc2cc(F)c(N3CCSCC3)cc2[n+]1[O-],5.89,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL475335,CC(=O)c1c(C)[n+]([O-])c2ccccc2[n+]1[O-],5.17,,1,IC50,1,2010,2010,MEQUINDOX
Mtb_whole_cell,CHEMBL2420972,CC(C)(C)C(=O)SCCOP(=O)(CC(=O)N1CC[C@H](n2cnc3c(=O)[nH]c(N)nc32)C1)OCCSC(=O)C(C)(C)C,5.3,,1,IC50,1,2013,2013,
Mtb_whole_cell,CHEMBL3409425,CC(C)(C)C1CCC(c2cc(C(=O)NN)nc3ccccc23)CC1,6.46,,1,IC50,1,2015,2015,
Mtb_whole_cell,CHEMBL3330956,CC(C)(C)NC(=S)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.8,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL563548,CC(C)(C)OC(=O)NCC(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.06,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL539953,CC(C)(C)OC(=O)NCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.47,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL555460,CC(C)(C)OC(=O)NCCC[C@H](NC(=O)OC(C)(C)C)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.51,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL564206,CC(C)(C)OC(=O)N[C@@H](CCC(N)=O)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.96,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL561704,CC(C)(C)OC(=O)N[C@@H](CCCNC(=N)N)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,7.26,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL554333,CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,7.29,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL554334,CC(C)(C)OC(=O)N[C@@H](Cc1c[nH]cn1)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,7.25,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL541190,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,4.89,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL553248,CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)NNC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.71,,1,IC50,1,2009,2009,
Mtb_whole_cell,CHEMBL5411791,CC(C)(C)c1cc(-c2cc(-c3cc(=O)n4c(c3C3CC3)SCC4C(=O)O)on2)cc(C(C)(C)C)c1,5.5,,1,IC50,1,2023,2023,
Mtb_whole_cell,CHEMBL5405195,CC(C)(C)c1ccc(-c2cc(-c3cc(=O)n4c(c3C3CC3)SCC4C(=O)O)on2)cc1,5.875,0.5213170135065884,8,IC50,2,2023,2023,
Mtb_whole_cell,CHEMBL3342662,CC(C)(C)c1ccc(-c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)cc1,5.34,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL5409433,CC(C)(C)c1ccc(-c2nnc(SCc3cc(=O)n4c(c3C3CC3)SCC4C(=O)O)o2)cc1,5.21,,1,IC50,1,2023,2023,
Mtb_whole_cell,CHEMBL5434587,CC(C)(C)c1ccc(-n2cc(-c3cc(=O)n4c(c3C3CC3)SCC4C(=O)O)nn2)cc1,5.25,,1,IC50,1,2023,2023,
Mtb_whole_cell,CHEMBL239892,CC(C)(C)c1ccc(C(=O)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,4.0,,1,IC50,1,2013,2013,
Mtb_whole_cell,CHEMBL239891,CC(C)(C)c1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1,4.0,,1,IC50,1,2013,2013,
Mtb_whole_cell,CHEMBL5403408,CC(C)(C)c1ccc(CCNc2ncnc3ccccc23)cc1,6.12,1.2445079348883235,2,IC50,2,2024,2024,
Mtb_whole_cell,CHEMBL4779849,CC(C)(C)c1ccc(CCNc2ncnc3ccsc23)cc1,5.155,0.12020815280171303,2,IC50,2,2024,2024,
Mtb_whole_cell,CHEMBL3330965,CC(C)(C)c1ccc(NC(=O)NNC(=O)c2cc(C34CC5CC(CC(C5)C3)C4)c3ccccc3n2)cc1,4.65,,1,IC50,1,2014,2014,
Mtb_whole_cell,CHEMBL4066245,CC(C)(C)c1ccc(Nc2nc(CC(=O)O)cs2)cc1,6.095000000000001,1.5079207538859594,4,IC50,4,2017,2017,
Mtb_whole_cell,CHEMBL390817,CC(C)/C=N/NC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)c2ccccc2n1,5.01,,1,IC50,1,2007,2007,
Mtb_whole_cell,CHEMBL4536015,CC(C)=C1C[C@H]2C(C)(C)[C@@]3(Br)C(=O)c4c(O)cc(O)cc4[C@]2(C1)C3=O,6.66,,1,IC50,1,2019,2019,
Mtb_whole_cell,CHEMBL5403488,CC(C)=CCC/C(C)=C/C(C)(C)NCCNC1C2CC3CC(C2)CC1C3,5.635,0.8131727983645299,2,IC50,2,2023,2023,
Mtb_whole_cell,CHEMBL5395162,CC(C)=CCC/C(C)=C/CCNCCNC1C2CC3CC(C2)CC1C3,5.595,0.7000357133746822,2,IC50,2,2023,2023,
Mtb_whole_cell,CHEMBL5414003,CC(C)=CCC/C(C)=C/CCNCCNC1C2CC3CC1CC(F)(C3)C2,5.4399999999999995,0.5374011537017769,2,IC50,2,2023,2023,
Mtb_whole_cell,CHEMBL5400618,CC(C)=CCC/C(C)=C/CNCCNC1C2CC3CC(C2)C(O)C1C3,5.38,,1,IC50,1,2023,2023,
Mtb_whole_cell,CHEMBL1197357,CC(C)=CCC/C(C)=C/CNCCNC1C2CC3CC(C2)CC1(O)C3,6.09,,1,IC50,1,2023,2023,
Mtb_whole_cell,CHEMBL561057,CC(C)=CCC/C(C)=C/CNCCNC1C2CC3CC(C2)CC1C3,5.8,0.8343860018001259,2,IC50,2,2023,2023,SQ109
Mtb_whole_cell,CHEMBL3261880,CC(C)=CCC/C(C)=C/CNCCOC1C2CC3CC(C2)CC1C3,6.715,0.6293250352560277,2,IC50,2,2023,2023,
Mtb_whole_cell,CHEMBL3261881,CC(C)=CCC/C(C)=C/COCCNC1C2CC3CC(C2)CC1C3,5.72,0.24041630560342606,2,IC50,2,2023,2023,
Mtb_whole_cell,CHEMBL4286765,CC(C)C(=O)Oc1ccc(COP(=O)(CCCC(=O)N(C)O)OCc2ccc(OC(=O)C(C)C)cc2)cc1,6.19,,1,IC50,1,2018,2018,
Mtb_whole_cell,CHEMBL3794108,CC(C)C(=O)c1c(C(F)(F)F)nc2cc(N3CCOCC3)c(N3CCOCC3)cc2[n+]1[O-],5.08,,1,IC50,1,2016,2016,
Mtb_whole_cell,CHEMBL1087059,CC(C)CCCC(C)CCNCCNC1C2CC3CC(C2)CC1C3,5.77,,1,IC50,1,2023,2023,
Mtb_whole_cell,CHEMBL3286500,CC(C)CCNS(=O)(=O)c1ccc(CCC(C)C)cc1,5.2,,1,EC50,1,2014,2014,
Mtb_whole_cell,CHEMBL5290614,CC(C)COC1=NOC2(CCN(C(=O)CCC(F)(F)F)CC2)C1,7.3,,1,IC50,1,2021,2021,
